Title,Price,Time,Min Age,Max Age,Min Players,Max Players,Price Scaled,Time Scaled,Min Age Scaled,Max Age Scaled,Min Players Scaled,Max Players Scaled,average,avg_rating,avgweight,baverage,geek_rating,name,numcomments,numfans,numgeeklists,numhasparts,numowned,numplays,numplays_month,numprevowned,numtrading,numwanting,numwantparts,numweights,numwish,numwishlistcomments,playmonth,rank,stddev,usersrated,views,voters
Small World Rules,35,80,8,99,2,5,0.17587939698492466,0.022222222222222227,0.375,1.0,0.16666666666666666,0.0505050505050505,7.34027,7.34,2.3669,7.25816,7.258,Small World (2009),7779,3240.0,7954,18,59315,109879,617,4550,1394,916,18,2856,7230,768,2017-11,162,1.29576,46284,2179715,46284
Small World Rules,35,80,8,99,2,5,0.17587939698492466,0.022222222222222227,0.375,1.0,0.16666666666666666,0.0505050505050505,7.34027,7.34,2.3669,7.25816,7.258,Small World (2009),7779,3240.0,7954,18,59315,109879,617,4550,1394,916,18,2856,7230,768,2017-11,162,1.29576,46284,2179715,46284
Small World Rules,35,80,8,99,2,5,0.17587939698492466,0.022222222222222227,0.375,1.0,0.16666666666666666,0.0505050505050505,7.34027,7.34,2.3669,7.25816,7.258,Small World (2009),7779,3240.0,7954,18,59315,109879,617,4550,1394,916,18,2856,7230,768,2017-11,162,1.29576,46284,2179715,46284
Small World Rules,35,80,8,99,2,5,0.17587939698492466,0.022222222222222227,0.375,1.0,0.16666666666666666,0.0505050505050505,7.34027,7.34,2.3669,7.25816,7.258,Small World (2009),7779,3240.0,7954,18,59315,109879,617,4550,1394,916,18,2856,7230,768,2017-11,162,1.29576,46284,2179715,46284
Small World Rules,35,80,8,99,2,5,0.17587939698492466,0.022222222222222227,0.375,1.0,0.16666666666666666,0.0505050505050505,7.34027,7.34,2.3669,7.25816,7.258,Small World (2009),7779,3240.0,7954,18,59315,109879,617,4550,1394,916,18,2856,7230,768,2017-11,162,1.29576,46284,2179715,46284
Spy Alley Rules,12,45,8,99,2,6,0.06030150753768844,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,5.72472,5.72,1.5088,5.58041,5.580,Spy Alley (1992),277,21.0,653,5,1799,921,5,194,194,10,4,57,65,6,2017-11,6529,1.4933,776,90037,776
Spy Alley Rules,12,45,8,99,2,6,0.06030150753768844,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,5.72472,5.72,1.5088,5.58041,5.580,Spy Alley (1992),277,21.0,653,5,1799,921,5,194,194,10,4,57,65,6,2017-11,6529,1.4933,776,90037,776
Spy Alley Rules,12,45,8,99,2,6,0.06030150753768844,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,5.72472,5.72,1.5088,5.58041,5.580,Spy Alley (1992),277,21.0,653,5,1799,921,5,194,194,10,4,57,65,6,2017-11,6529,1.4933,776,90037,776
Cranium Rules,25,60,12,99,4,6,0.12562814070351758,0.016666666666666666,0.625,1.0,0.5,0.060606060606060615,5.70086,5.70,1.4438,5.60054,5.601,Cranium (1998),1897,90.0,1135,0,11843,5444,37,934,504,8,7,552,118,23,2017-11,5811,1.58734,7000,266979,7000
Hilarium Rules,20,30,16,99,3,6,0.10050251256281408,0.008333333333333333,0.875,1.0,0.3333333333333333,0.060606060606060615,5.51679,5.52,1.0909,5.4961,5.496,Hilarium (2001),57,1.0,135,0,328,99,0,58,31,1,1,11,10,2,2017-11,12157,1.66487,131,30656,131
Mall Madness Rules,40,30,9,99,2,4,0.20100502512562812,0.008333333333333333,0.4375,1.0,0.16666666666666666,0.040404040404040414,5.51473,5.51,1.2,5.4834,5.483,Electronic Mall Madness (1989),148,17.0,433,7,668,437,13,110,43,8,14,15,32,6,2017-11,12833,1.89572,258,92049,258
Mall Madness Rules,40,30,9,99,2,4,0.20100502512562812,0.008333333333333333,0.4375,1.0,0.16666666666666666,0.040404040404040414,5.51473,5.51,1.2,5.4834,5.483,Electronic Mall Madness (1989),148,17.0,433,7,668,437,13,110,43,8,14,15,32,6,2017-11,12833,1.89572,258,92049,258
Chateau Roquefort Rules,39,30,6,99,2,4,0.19597989949748745,0.008333333333333333,0.25,1.0,0.16666666666666666,0.040404040404040414,6.84842,6.85,1.5888,6.39647,6.396,Château Roquefort (2007),687,41.0,590,3,2580,6336,26,329,70,209,8,214,602,123,2017-11,1027,1.10886,2010,174353,2010
Risky Arcade Rules,35,30,6,99,2,4,0.17587939698492466,0.008333333333333333,0.25,1.0,0.16666666666666666,0.040404040404040414,,,,,,,,,,,,,,,,,,,,,,,,,,
Life Rules,15,45,9,99,2,6,0.07537688442211055,0.0125,0.4375,1.0,0.16666666666666666,0.060606060606060615,4.15156,4.15,1.1901,4.20888,4.209,The Game of Life (1960),2101,124.0,1330,12,10905,4294977248,1296,1368,220,11,16,605,107,17,2017-11,14655,1.7511,7627,661534,7627
Life Rules,15,45,9,99,2,6,0.07537688442211055,0.0125,0.4375,1.0,0.16666666666666666,0.060606060606060615,4.15156,4.15,1.1901,4.20888,4.209,The Game of Life (1960),2101,124.0,1330,12,10905,4294977248,1296,1368,220,11,16,605,107,17,2017-11,14655,1.7511,7627,661534,7627
Life Rules,15,45,9,99,2,6,0.07537688442211055,0.0125,0.4375,1.0,0.16666666666666666,0.060606060606060615,4.15156,4.15,1.1901,4.20888,4.209,The Game of Life (1960),2101,124.0,1330,12,10905,4294977248,1296,1368,220,11,16,605,107,17,2017-11,14655,1.7511,7627,661534,7627
Key to the Kingdom Rules,20,45,8,99,2,6,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,5.3375,5.34,1.6098,5.36073,5.361,Key to the Kingdom (1990),376,64.0,675,10,1956,627,2,376,168,39,20,82,132,12,2017-11,14428,1.74345,928,169263,928
Augsburg 1520 Rules,45,60,12,99,2,5,0.2261306532663317,0.016666666666666666,0.625,1.0,0.16666666666666666,0.0505050505050505,6.46902,6.47,2.6792,6.02169,6.022,Augsburg 1520 (2006),477,9.0,686,1,1835,1857,0,346,105,47,2,159,155,34,2017-11,1952,1.25617,1175,93637,1175
Hare and Tortoise Rules,25,60,10,99,2,6,0.12562814070351758,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,6.654,6.65,1.9356,6.38973,6.390,Hare & Tortoise (1973),1171,33.0,1486,3,5149,5304,16,599,230,84,7,357,331,56,2017-11,1035,1.25689,3695,184314,3695
Trump The Game Rules,18,45,13,99,3,4,0.09045226130653268,0.0125,0.6875,1.0,0.3333333333333333,0.040404040404040414,4.22584,4.23,1.046,4.94288,4.943,Ace Trump Game: Red Arrows and other aerobatic teams (aka Top Trumps)(1968),451,14.0,248,2,1819,2238,6,172,76,9,1,87,26,12,2017-11,14627,1.75796,713,70718,713
Trump The Game Rules,18,45,13,99,3,4,0.09045226130653268,0.0125,0.6875,1.0,0.3333333333333333,0.040404040404040414,4.22584,4.23,1.046,4.94288,4.943,Ace Trump Game: Red Arrows and other aerobatic teams (aka Top Trumps)(1968),451,14.0,248,2,1819,2238,6,172,76,9,1,87,26,12,2017-11,14627,1.75796,713,70718,713
Guatemala Cafe Rules,50,30,10,99,3,4,0.25125628140703515,0.008333333333333333,0.5,1.0,0.3333333333333333,0.040404040404040414,6.26567,6.27,2.5776,5.81147,5.811,Guatemala Café (2007),292,9.0,683,2,1089,1057,0,281,96,26,1,116,103,20,2017-11,2969,1.25761,722,76206,722
Monsters Menace Rules,45,90,12,99,2,4,0.2261306532663317,0.025,0.625,1.0,0.16666666666666666,0.040404040404040414,5.96315,5.96,1.8371,5.79431,5.794,Monsters Menace America (2005),913,53.0,1392,5,3193,2264,5,571,257,77,9,313,211,15,2017-11,3095,1.37352,2186,148873,2186
Cash a Catch Rules,35,45,8,99,3,5,0.17587939698492466,0.0125,0.375,1.0,0.3333333333333333,0.0505050505050505,6.31619,6.32,1.4312,5.86445,5.864,Cash-a-Catch (2007),277,14.0,305,2,1023,1779,4,190,43,18,1,109,80,13,2017-11,2652,1.23405,847,65710,847
Harry Potter Halls of Hogwarts Rules,30,30,8,99,2,4,0.1507537688442211,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,5.44118,5.44,1,5.49802,5.498,Harry Potter Halls of Hogwarts (2002),20,3.0,46,0,102,58,0,22,7,5,4,2,8,2,2017-11,12031,1.47909,34,15384,34
Hacienda Rules,34,90,10,99,2,5,0.1708542713567839,0.025,0.5,1.0,0.16666666666666666,0.0505050505050505,6.9686,6.97,2.6321,6.65438,6.654,Hacienda (2005),1167,52.0,1487,2,3697,26780,14,705,161,159,1,473,513,74,2017-11,666,1.21257,3760,222186,3760
Travel Trivia Challenge Rules,30,30,14,99,2,99,0.1507537688442211,0.008333333333333333,0.75,1.0,0.16666666666666666,1.0,5.33333,5.33,1,0,N/A,Travel Trivia Challenge (2004),4,1.0,0,0,18,3,0,1,0,0,0,1,1,0,2017-11,N/A,1.05409,9,4276,9
Chinese Checkers Rules,15,30,6,99,2,6,0.07537688442211055,0.008333333333333333,0.25,1.0,0.16666666666666666,0.060606060606060615,5.08259,5.08,1.6012,5.15361,5.154,Chinese Checkers (1893),936,40.0,427,4,3781,5592,8,596,43,3,3,321,59,9,2017-11,14593,1.50626,3241,103982,3241
Diplomacy Rules,25,60,12,99,2,7,0.12562814070351758,0.016666666666666666,0.625,1.0,0.16666666666666666,0.0707070707070707,7.06166,7.06,3.3694,6.83818,6.838,Diplomacy (1959),3733,560.0,6135,16,16566,9798,16,1822,996,150,38,1053,1277,148,2017-11,482,1.91454,10239,838537,10239
Beat the Parents Rules,20,45,8,99,2,99,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,1.0,4.51975,4.52,1,5.40826,5.408,Beat the Parents (2004),29,1.0,78,0,394,208,0,16,17,0,2,3,5,0,2017-11,14278,1.53974,119,27884,119
Beat the Parents Rules,20,45,8,99,2,99,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,1.0,4.51975,4.52,1,5.40826,5.408,Beat the Parents (2004),29,1.0,78,0,394,208,0,16,17,0,2,3,5,0,2017-11,14278,1.53974,119,27884,119
Beat the Parents Rules,20,45,8,99,2,99,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,1.0,4.51975,4.52,1,5.40826,5.408,Beat the Parents (2004),29,1.0,78,0,394,208,0,16,17,0,2,3,5,0,2017-11,14278,1.53974,119,27884,119
Harry Potter Diagon Alley Rules,40,60,8,99,3,6,0.20100502512562812,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.1904,5.19,1.2,5.4605,5.460,Harry Potter: Diagon Alley Board Game (2001),66,1.0,160,5,346,85,0,64,14,9,10,10,12,4,2017-11,13596,1.46759,125,49704,125
Power Grid,44,4,13,99,2,6,0.22110552763819094,0.0011111111111111113,0.6875,1.0,0.16666666666666666,0.060606060606060615,7.92647,7.93,3.2842,7.84426,7.844,Power Grid (2004),8752,2547.0,10547,24,50958,108068,478,3066,719,1267,28,4339,8027,748,2017-11,23,1.33709,44388,2461142,44388
Fifth Avenue,0,0,13,99,2,4,0.0,0.0,0.6875,1.0,0.16666666666666666,0.040404040404040414,6.02181,6.02,2.6602,5.73632,5.736,Fifth Avenue (2004),447,11.0,734,1,1677,979,4,340,95,50,1,103,128,34,2017-11,3553,1.38256,894,93646,894
Babel,24,0,13,99,2,0,0.12060301507537688,0.0,0.6875,1.0,0.16666666666666666,0.0,6.69917,6.70,2.4018,6.40953,6.410,Babel (2000),1093,46.0,1117,0,5368,6250,32,795,238,155,1,336,578,89,2017-11,1003,1.26893,3337,221877,3337
Balloon Cup,24,0,13,99,2,0,0.12060301507537688,0.0,0.6875,1.0,0.16666666666666666,0.0,6.70123,6.70,1.4606,6.49412,6.494,Balloon Cup (2003),1910,73.0,1568,2,5385,20203,40,841,114,335,1,634,917,165,2017-11,874,1.22535,5209,259167,5209
Barnyard Critters,11,0,13,99,2,8,0.055276381909547735,0.0,0.6875,1.0,0.16666666666666666,0.08080808080808081,5.76356,5.76,1.0345,5.54043,5.540,Barnyard Critters (aka Barnyard Buddies)(1996),124,2.0,108,0,429,622,3,56,23,4,3,29,17,8,2017-11,8783,1.31768,188,25865,188
Bausack,74,0,13,99,2,8,0.3718592964824121,0.0,0.6875,1.0,0.16666666666666666,0.08080808080808081,6.88131,6.88,1.3065,6.54969,6.550,Bausack (1987),1220,79.0,1830,19,4108,10733,89,534,160,213,16,261,807,135,2017-11,792,1.37563,3401,219402,3401
Bohnanza,19,0,13,99,2,7,0.09547738693467336,0.0,0.6875,1.0,0.16666666666666666,0.0707070707070707,7.05993,7.06,1.6774,6.97265,6.973,Bohnanza (1997),7271,631.0,6763,21,42116,97531,456,2286,772,303,22,2598,1875,342,2017-11,357,1.28162,29850,903934,29850
Big Manitou,24,0,13,99,2,4,0.12060301507537688,0.0,0.6875,1.0,0.16666666666666666,0.040404040404040414,5.82432,5.82,2.0278,5.5569,5.557,Big Manitou (2005),136,4.0,263,0,600,287,0,115,56,12,1,36,32,7,2017-11,7702,1.40045,294,40542,294
Bohnaparte,14,0,13,99,3,6,0.07035175879396985,0.0,0.6875,1.0,0.3333333333333333,0.060606060606060615,5.81289,5.81,2.141,5.61532,5.615,Bohnaparte (2003),282,6.0,260,2,2508,268,0,257,141,24,1,78,53,11,2017-11,N/A,1.47132,603,69751,603
Burger Joint,24,0,13,99,2,0,0.12060301507537688,0.0,0.6875,1.0,0.16666666666666666,0.0,6.05974,6.06,1.871,5.66322,5.663,Burger Joint (2009),179,11.0,327,2,680,942,5,211,61,29,0,31,113,19,2017-11,4452,1.31257,470,56041,470
Caesar & Cleopatra,24,0,13,99,2,0,0.12060301507537688,0.0,0.6875,1.0,0.16666666666666666,0.0,6.44529,6.45,1.9152,6.23306,6.233,Caesar & Cleopatra (1997),1250,22.0,1232,4,6146,4339,11,921,363,77,2,401,285,44,2017-11,1365,1.17642,3927,160478,3927
Cape Horn,32,0,13,99,3,5,0.16080402010050251,0.0,0.6875,1.0,0.3333333333333333,0.0505050505050505,6.00491,6.00,2.0238,5.66415,5.664,Cape Horn (1999),205,4.0,529,0,884,458,0,178,91,6,0,42,33,6,2017-11,4437,1.1161,519,69560,519
Capt'n Clever,27,0,13,99,2,4,0.135678391959799,0.0,0.6875,1.0,0.16666666666666666,0.040404040404040414,5.66289,5.66,1.2857,5.54126,5.541,Capt'n Clever (2003),170,0.0,176,0,416,552,2,95,36,6,0,35,19,5,2017-11,8717,1.22728,318,30455,318
Carolus Magnus,39,0,13,99,2,4,0.19597989949748745,0.0,0.6875,1.0,0.16666666666666666,0.040404040404040414,6.84998,6.85,2.5881,6.51054,6.511,Carolus Magnus (2000),1013,46.0,1109,4,3596,5666,13,678,197,100,5,369,384,52,2017-11,852,1.33569,3117,172479,3117
Cartagena II,29,0,13,99,2,5,0.1457286432160804,0.0,0.6875,1.0,0.16666666666666666,0.0505050505050505,6.4671,6.47,1.5747,5.94599,5.946,Cartagena II: Il covo dei pirati (aka Cartagena 2. The Pirate's Nest)(2006),288,12.0,256,1,1193,1529,7,156,57,39,1,87,139,23,2017-11,2244,1.19857,838,71253,838
Caylus Magna Carta,34,0,13,99,2,5,0.1708542713567839,0.0,0.6875,1.0,0.16666666666666666,0.0505050505050505,6.96005,6.96,2.869,6.68315,6.683,Caylus Magna Carta (2007),1498,63.0,2046,8,6196,8201,13,1492,386,142,4,481,540,97,2017-11,626,1.23465,4505,296509,4505
Chicken Cha Cha Cha,44,0,4,99,2,4,0.22110552763819094,0.0,0.125,1.0,0.16666666666666666,0.040404040404040414,6.62255,6.62,1.1111,6.25431,6.254,Chicken Cha Cha Cha (1997),875,32.0,859,2,3353,10344,72,324,109,103,5,198,379,117,2017-11,1318,1.31198,2257,175877,2257
Circus Flohcati,11,0,13,99,3,5,0.055276381909547735,0.0,0.6875,1.0,0.3333333333333333,0.0505050505050505,6.63721,6.64,1.2338,6.25231,6.252,Circus Flohcati (1998),801,21.0,767,1,2793,12556,91,245,93,61,3,201,227,43,2017-11,1324,1.14984,2062,113626,2062
Coloretto,14,0,13,99,3,5,0.07035175879396985,0.0,0.6875,1.0,0.3333333333333333,0.0505050505050505,6.96738,6.97,1.2897,6.85516,6.855,Coloretto (2003),3883,188.0,3405,6,17993,85954,463,1007,265,276,6,1329,1187,256,2017-11,470,1.12438,14406,431654,14406
DVONN,34,0,9,99,2,2,0.1708542713567839,0.0,0.4375,1.0,0.16666666666666666,0.020202020202020204,7.43926,7.44,2.6884,7.00911,7.009,DVONN (2001),1238,121.0,1135,4,4770,13901,112,418,96,250,3,353,912,116,2017-11,327,1.34671,3735,239088,3735
Fiji,29,0,10,99,2,5,0.1457286432160804,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,5.85439,5.85,1.767,5.65961,5.660,Fiji (2006),338,8.0,458,0,1132,1619,4,259,87,20,0,103,86,15,2017-11,4520,1.43732,848,70093,848
Funny Friends,34,0,17,99,3,6,0.1708542713567839,0.0,0.9375,1.0,0.3333333333333333,0.060606060606060615,6.472,6.47,2.2677,6.15194,6.152,Funny Friends (2005),841,46.0,1168,1,2496,3455,5,496,131,117,6,269,413,56,2017-11,1549,1.43332,2132,169445,2132
Frank's Zoo,14,0,10,99,4,7,0.07035175879396985,0.0,0.5,1.0,0.5,0.0707070707070707,6.62519,6.63,1.5333,6.33565,6.336,Frank's Zoo (1999),991,34.0,849,0,4255,11463,21,383,139,70,2,300,292,62,2017-11,1132,1.34587,3032,133931,3032
GIPF,34,0,9,99,2,2,0.1708542713567839,0.0,0.4375,1.0,0.16666666666666666,0.020202020202020204,7.11958,7.12,2.765,6.63284,6.633,GIPF (1997),808,74.0,1004,2,3794,6044,29,378,109,171,2,200,544,71,2017-11,688,1.33626,2449,168602,2449
Gloria Mundi,44,0,10,99,2,6,0.22110552763819094,0.0,0.5,1.0,0.16666666666666666,0.060606060606060615,6.11291,6.11,2.6164,5.8043,5.804,Gloria Mundi (2006),449,17.0,895,3,1338,1681,3,285,162,29,1,146,138,23,2017-11,3026,1.5787,1048,113044,1048
Gnummies,11,0,8,99,2,5,0.055276381909547735,0.0,0.375,1.0,0.16666666666666666,0.0505050505050505,,,,,,,,,,,,,,,,,,,,,,,,,,
Gracias,19,0,9,99,3,6,0.09547738693467336,0.0,0.4375,1.0,0.3333333333333333,0.060606060606060615,5.56897,5.57,1.2222,5.50865,5.509,Gracias (2005),85,1.0,91,0,310,341,0,49,25,4,1,27,16,7,2017-11,11232,1.33296,197,18320,197
Gone Fishing!,24,0,10,99,2,0,0.12060301507537688,0.0,0.5,1.0,0.16666666666666666,0.0,5.34227,5.34,1.3778,5.45867,5.459,Gone Fishing! (2005),118,0.0,181,0,602,390,0,101,54,14,0,45,32,6,2017-11,13642,1.29245,297,44174,297
Halli Galli,17,0,6,99,3,6,0.08542713567839195,0.0,0.25,1.0,0.3333333333333333,0.060606060606060615,5.7921,5.79,1.0135,5.67128,5.671,Halli Galli (1990),444,9.0,411,3,2743,5943,113,209,86,13,1,148,81,11,2017-11,4323,1.49991,1812,155399,1812
Halli Galli - special Christmas edition,17,0,6,99,3,6,0.08542713567839195,0.0,0.25,1.0,0.3333333333333333,0.060606060606060615,5.7921,5.79,1.0135,5.67128,5.671,Halli Galli: Special Christmas Edition (aka Halli Galli)(1990),444,9.0,411,3,2743,5943,113,209,86,13,1,148,81,11,2017-11,4323,1.49991,1812,155399,1812
Hare & Tortoise,27,0,10,99,2,6,0.135678391959799,0.0,0.5,1.0,0.16666666666666666,0.060606060606060615,6.654,6.65,1.9356,6.38973,6.390,Hare & Tortoise (1973),1171,33.0,1486,3,5149,5304,16,599,230,84,7,357,331,56,2017-11,1035,1.25689,3695,184314,3695
Hera & Zeus,24,0,12,99,2,0,0.12060301507537688,0.0,0.625,1.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
High Bohn Plus,14,0,12,99,3,7,0.07035175879396985,0.0,0.625,1.0,0.3333333333333333,0.0707070707070707,6.77148,6.77,2.0435,5.93557,5.936,High Bohn Plus (2004),265,4.0,139,1,1614,552,1,138,52,43,1,69,74,17,2017-11,N/A,1.20095,534,49683,534
If Wishes were Fishes,34,0,10,99,2,5,0.1708542713567839,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,6.51959,6.52,1.9478,6.01558,6.016,If Wishes Were Fishes! (2007),421,21.0,664,2,1280,2486,3,265,75,45,1,115,160,27,2017-11,1967,1.13531,1080,74203,1080
Imperial,59,0,12,99,2,6,0.2964824120603015,0.0,0.625,1.0,0.16666666666666666,0.060606060606060615,8.16141,8.16,3.2709,7.86928,7.869,Star Wars: Imperial Assault (2014),1972,2095.0,1996,11,22008,44931,516,1013,268,935,13,609,4921,586,2017-11,22,1.41999,12677,2305133,12677
Kahuna,24,0,10,99,2,0,0.12060301507537688,0.0,0.5,1.0,0.16666666666666666,0.0,6.65867,6.66,2.0534,6.4796,6.480,Kahuna (1998),1722,77.0,1382,5,8979,11948,89,1024,318,201,4,506,1053,160,2017-11,899,1.24649,6414,237264,6414
King Arthur card game,24,0,8,99,2,5,0.12060301507537688,0.0,0.375,1.0,0.16666666666666666,0.0505050505050505,6.12056,6.12,1.519,5.6953,5.695,King Arthur: The Card Game (2005),167,7.0,208,0,706,1053,0,119,55,10,1,79,31,4,2017-11,3993,1.16746,483,41661,483
Knights,11,0,8,99,2,6,0.055276381909547735,0.0,0.375,1.0,0.16666666666666666,0.060606060606060615,7.47246,7.47,2.8996,7.24686,7.247,Catan: Cities & Knights (1998),3407,399.0,1611,10,24692,22383,145,1225,375,196,9,1245,1005,112,2017-11,N/A,1.45556,13516,497182,13516
Landlord,11,0,10,99,2,6,0.055276381909547735,0.0,0.5,1.0,0.16666666666666666,0.060606060606060615,5.90099,5.90,1.5104,5.68421,5.684,Landlord! (1992),330,12.0,312,1,1514,975,20,229,96,18,1,96,55,11,2017-11,4143,1.42672,898,64355,898
Lord of the Rings: the Duel,24,0,10,99,2,0,0.12060301507537688,0.0,0.5,1.0,0.16666666666666666,0.0,5.92352,5.92,1.7059,5.71634,5.716,Lord of the Rings: The Duel (2002),426,25.0,879,0,2564,1791,5,461,258,24,3,102,91,17,2017-11,3754,1.30673,1189,87309,1189
Louis XIV,29,0,12,99,2,4,0.1457286432160804,0.0,0.625,1.0,0.16666666666666666,0.040404040404040414,7.10467,7.10,3.0069,6.82518,6.825,Louis XIV (2005),1680,75.0,2164,5,6021,9388,12,1075,295,171,5,721,719,97,2017-11,498,1.23531,5038,323519,5038
Mall World,32,0,12,99,3,5,0.16080402010050251,0.0,0.625,1.0,0.3333333333333333,0.0505050505050505,5.54967,5.55,2.871,5.51529,5.515,Mall World (2004),186,2.0,409,0,615,256,0,149,94,3,0,31,13,1,2017-11,10741,1.54424,304,90152,304
Manila,44,0,10,99,3,5,0.22110552763819094,0.0,0.5,1.0,0.3333333333333333,0.0505050505050505,7.01291,7.01,2.0337,6.72694,6.727,Manila (2005),1289,108.0,1206,2,4852,10690,36,644,87,353,4,534,963,136,2017-11,588,1.26611,4710,268580,4710
Manila,44,0,10,99,3,5,0.22110552763819094,0.0,0.5,1.0,0.3333333333333333,0.0505050505050505,7.01291,7.01,2.0337,6.72694,6.727,Manila (2005),1289,108.0,1206,2,4852,10690,36,644,87,353,4,534,963,136,2017-11,588,1.26611,4710,268580,4710
Master Thieves,100,0,10,99,2,8,0.5025125628140703,0.0,0.5,1.0,0.16666666666666666,0.08080808080808081,6.51104,6.51,2.3425,5.90585,5.906,Master Thieves (2004),241,19.0,303,1,706,1083,13,61,11,150,0,73,349,39,2017-11,2441,1.46947,679,83312,679
Master Thieves,100,0,10,99,2,8,0.5025125628140703,0.0,0.5,1.0,0.16666666666666666,0.08080808080808081,6.51104,6.51,2.3425,5.90585,5.906,Master Thieves (2004),241,19.0,303,1,706,1083,13,61,11,150,0,73,349,39,2017-11,2441,1.46947,679,83312,679
Merchants of Amsterdam,39,0,10,99,3,5,0.19597989949748745,0.0,0.5,1.0,0.3333333333333333,0.0505050505050505,6.72678,6.73,2.6307,6.21148,6.211,Merchants of Amsterdam (2000),576,11.0,958,2,2150,1410,1,376,198,32,7,176,136,27,2017-11,1407,1.21978,1451,97471,1451
Merchants of Amsterdam,39,0,10,99,3,5,0.19597989949748745,0.0,0.5,1.0,0.3333333333333333,0.0505050505050505,6.72678,6.73,2.6307,6.21148,6.211,Merchants of Amsterdam (2000),576,11.0,958,2,2150,1410,1,376,198,32,7,176,136,27,2017-11,1407,1.21978,1451,97471,1451
Message to the Czar,27,0,10,99,2,5,0.135678391959799,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,5.7519,5.75,1.9444,5.55746,5.557,Message to the Czar (2003),144,4.0,227,1,613,401,0,114,65,6,1,36,8,5,2017-11,7662,1.23399,316,31655,316
Message to the Czar,27,0,10,99,2,5,0.135678391959799,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,5.7519,5.75,1.9444,5.55746,5.557,Message to the Czar (2003),144,4.0,227,1,613,401,0,114,65,6,1,36,8,5,2017-11,7662,1.23399,316,31655,316
Mexica,37,0,10,99,2,4,0.18592964824120606,0.0,0.5,1.0,0.16666666666666666,0.040404040404040414,7.19728,7.20,2.7554,6.81786,6.818,Mexica (2002),1144,81.0,1247,2,5514,5150,68,610,147,442,6,327,1260,183,2017-11,505,1.14425,3711,257940,3711
Mexica,37,0,10,99,2,4,0.18592964824120606,0.0,0.5,1.0,0.16666666666666666,0.040404040404040414,7.19728,7.20,2.7554,6.81786,6.818,Mexica (2002),1144,81.0,1247,2,5514,5150,68,610,147,442,6,327,1260,183,2017-11,505,1.14425,3711,257940,3711
M& More,11,0,12,99,4,6,0.055276381909547735,0.0,0.625,1.0,0.5,0.060606060606060615,,,,,,,,,,,,,,,,,,,,,,,,,,
M& More,11,0,12,99,4,6,0.055276381909547735,0.0,0.625,1.0,0.5,0.060606060606060615,,,,,,,,,,,,,,,,,,,,,,,,,,
Notre Dame,44,0,10,99,2,5,0.22110552763819094,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,7.38842,7.39,2.7602,7.20952,7.210,Notre Dame (2007),2615,230.0,3250,7,10075,35843,139,1426,227,583,6,1076,1879,321,2017-11,191,1.21087,10312,515646,10312
Notre Dame,44,0,10,99,2,5,0.22110552763819094,0.0,0.5,1.0,0.16666666666666666,0.0505050505050505,7.38842,7.39,2.7602,7.20952,7.210,Notre Dame (2007),2615,230.0,3250,7,10075,35843,139,1426,227,583,6,1076,1879,321,2017-11,191,1.21087,10312,515646,10312
Mykerinos,29,0,9,99,2,4,0.1457286432160804,0.0,0.4375,1.0,0.16666666666666666,0.040404040404040414,6.87388,6.87,2.5664,6.57885,6.579,Mykerinos (2006),1246,47.0,1319,2,3713,7504,16,904,175,142,0,512,610,87,2017-11,749,1.1715,3639,203707,3639
Mykerinos,29,0,9,99,2,4,0.1457286432160804,0.0,0.4375,1.0,0.16666666666666666,0.040404040404040414,6.87388,6.87,2.5664,6.57885,6.579,Mykerinos (2006),1246,47.0,1319,2,3713,7504,16,904,175,142,0,512,610,87,2017-11,749,1.1715,3639,203707,3639
Niagara,54,0,8,99,3,5,0.271356783919598,0.0,0.375,1.0,0.3333333333333333,0.0505050505050505,6.52902,6.53,1.8302,6.38128,6.381,Niagara (2004),1958,69.0,2255,7,8000,13803,54,1151,312,244,9,742,838,121,2017-11,1049,1.20855,6824,284593,6824
Niagara,54,0,8,99,3,5,0.271356783919598,0.0,0.375,1.0,0.3333333333333333,0.0505050505050505,6.52902,6.53,1.8302,6.38128,6.381,Niagara (2004),1958,69.0,2255,7,8000,13803,54,1151,312,244,9,742,838,121,2017-11,1049,1.20855,6824,284593,6824
